X,Y
0,208.0000
1,209.0000
2,209.0000
3,210.0000
4,210.0000
5,210.0000
6,208.3333
7,208.3333
8,208.3333
9,207.3333
10,208.3333
11,209.3333
12,210.3333
13,211.3333
14,210.3333
15,209.3333
16,209.0000
17,208.0000
18,208.0000
19,208.0000
20,209.0000
21,209.0000
22,209.0000
23,208.0000
24,207.0000
25,208.0000
26,209.0000
27,209.0000
28,209.0000
29,209.0000
30,208.0000
31,208.0000
32,210.0000
33,209.0000
34,208.0000
35,208.0000
36,209.0000
37,209.0000
38,209.0000
39,208.0000
40,208.0000
41,209.0000
42,209.0000
43,209.0000
44,208.0000
45,207.0000
46,207.0000
47,207.0000
48,204.0000
49,205.0000
50,206.0000
51,207.0000
52,207.0000
53,207.0000
54,207.0000
55,206.0000
56,207.0000
57,208.0000
58,209.0000
59,208.0000
60,208.0000
61,208.0000
62,208.0000
63,209.0000
64,209.0000
65,209.0000
66,209.0000
67,208.0000
68,207.0000
69,207.0000
70,207.0000
71,207.0000
72,209.0000
73,208.0000
74,207.0000
75,207.0000
76,208.0000
77,208.0000
78,208.0000
79,207.0000
80,208.0000
81,208.0000
82,208.0000
83,208.0000
84,207.0000
85,207.0000
86,208.0000
87,209.0000
88,206.0000
89,208.0000
90,206.3333
91,204.3333
92,204.3333
93,206.3333
94,206.3333
95,204.3333
96,208.0000
97,207.0000
98,207.0000
99,207.0000
100,207.0000
101,206.0000
102,205.0000
103,204.0000
104,204.0000
105,205.0000
106,207.0000
107,207.0000
108,207.0000
109,207.0000
110,207.0000
111,208.0000
112,209.0000
113,207.0000
114,206.0000
115,208.0000
116,207.0000
117,205.0000
118,205.0000
119,206.0000
120,206.0000
121,206.0000
122,206.0000
123,206.0000
124,206.0000
125,206.0000
126,205.0000
127,205.0000
128,207.0000
129,207.0000
130,208.0000
131,208.0000
132,207.0000
133,207.0000
134,207.0000
135,207.0000
136,205.0000
137,207.0000
138,207.0000
139,207.0000
140,206.0000
141,205.0000
142,205.0000
143,205.0000
144,204.3333
145,204.3333
146,204.3333
147,204.3333
148,204.3333
149,204.3333
150,205.0000
151,205.0000
152,207.0000
153,205.0000
154,207.0000
155,208.0000
156,206.0000
157,207.0000
158,208.0000
159,206.0000
160,209.0000
161,207.0000
162,206.0000
163,207.0000
164,208.0000
165,208.0000
166,206.0000
167,205.0000
168,206.0000
169,207.0000
170,207.0000
171,206.0000
172,206.0000
173,205.0000
174,206.0000
175,207.0000
176,206.3333
177,207.3333
178,207.3333
179,206.3333
180,204.3333
181,203.3333
182,206.0000
183,208.0000
184,205.0000
185,205.0000
186,206.0000
187,205.0000
188,205.0000
189,204.0000
190,203.0000
191,203.0000
192,206.0000
193,207.0000
194,206.0000
195,206.0000
196,205.0000
197,205.0000
198,205.0000
199,206.0000
200,206.0000
201,206.0000
202,206.0000
203,205.0000
204,204.0000
205,205.0000
206,206.0000
207,208.0000
208,206.3333
209,206.3333
210,206.3333
211,206.3333
212,206.3333
213,206.3333
214,206.3333
215,206.3333
216,207.3333
217,208.3333
218,208.3333
219,205.3333
220,205.3333
221,206.3333
222,206.3333
223,205.3333
224,205.3333
225,206.3333
226,206.3333
227,207.3333
228,207.3333
229,206.3333
230,206.3333
231,206.3333
232,207.3333
233,207.3333
234,207.3333
235,206.3333
236,205.3333
237,205.3333
238,206.3333
239,207.3333
240,205.3333
241,205.3333
242,204.3333
243,205.3333
244,206.3333
245,206.3333
246,206.3333
247,205.3333
248,205.3333
249,205.3333
250,206.3333
251,206.3333
252,206.3333
253,206.3333
254,205.3333
255,205.3333
256,206.3333
257,207.3333
258,208.3333
259,208.3333
260,206.3333
261,205.3333
262,204.3333
263,204.3333
264,205.3333
265,205.3333
266,205.3333
267,205.3333
268,205.3333
269,204.3333
270,204.3333
271,204.3333
272,205.3333
273,202.3333
274,205.3333
275,205.3333
276,202.3333
277,206.3333
278,209.3333
279,204.3333
280,202.3333
281,204.3333
282,206.3333
283,207.3333
284,206.3333
285,205.3333
286,204.3333
287,204.3333
288,207.3333
289,207.3333
290,206.3333
291,205.3333
292,205.3333
293,204.3333
294,203.3333
295,203.3333
296,205.3333
297,206.3333
298,207.3333
299,207.3333
300,206.3333
301,205.3333
302,204.3333
303,205.3333
304,210.3333
305,208.3333
306,206.3333
307,204.3333
308,204.3333
309,205.3333
310,205.3333
311,205.3333
312,206.3333
313,205.3333
314,205.3333
315,204.3333
316,204.3333
317,204.3333
318,204.3333
319,205.3333
320,207.3333
321,206.3333
322,206.3333
323,206.3333
324,206.3333
325,206.3333
326,204.3333
327,203.3333
328,204.3333
329,207.3333
330,206.3333
331,204.3333
332,204.3333
333,206.3333
334,207.3333
335,205.3333
336,207.3333
337,206.3333
338,206.3333
339,206.3333
340,208.3333
341,209.3333
342,209.3333
343,208.3333
344,205.3333
345,206.3333
346,207.3333
